product,title,rating,body
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",WHY U SHOULD BUY OR NOT THIS PHONE!,5.0,"I purchased it on 18 September on 12:01 pm with no delay as I wanted to buy this amazing phone by Samsung. Surprisingly  it was delivered on the same day within 6 hrs. Now I have used it for almost a week and can give my overview about the phone. I will provide you the main pros and cons of Samsung M51PROS:#SuperAmoledPLUSdisplay believe me it is one of the best display I have ever seen on mobiles. You will love the premium quality while watching video and seeing photographs infact reading on this mobile feels great.#Camera: Amazing camera quality it gives natural colors, dynamic contrast ratio is better than the phones come between the price range of 30 to 40 thousand. Daylight images are just magical. 64mp camera is just awesome. 12mp macro lense gives you amazing details. Wide angle for selfish lovers where you will get most of the function get works automatically. One take picture is just amazing too. I can say you will not get such camera performance  in other phones even if you choose any phone having price beyond 40000.#Battery: Believe me if you are a normal user your battery will not get ended before the third day. If you are moderate users of phone it will give you atleast 2 days of battery backup. And if you are a hard-core mobile user you will not able to drain this battery in one single day.#UserfriendlyOneUI: what a lovely UI, very smooth , no confusing icons, better placement of folders in my files. Categorization of items by samsung is awesome anyone can use this with no difficulty. Your pics, videos, recordings, documents  everything will be kept in right place and believe me it will make you so happy as you don't have to find anything here and there.#Snapdragon730G: what a great thing to have both thing in your phone one the brand Samsung and another the processor snapdragon. Yes this processor  made M51 a great choice. Snapdragon helps to improve your gaming performance plus it also helps in smooth functioning  of different apps. No lag while viewing videos, playing games and making calls.CONSLook these are my point of views may be the cons don't have any value for most of the users.#Size: The size of phone is 6.7inch which can be a bit big for many users especially having small hands. Besides, bike riders who use to go offices daily may find this phone challenging while keeping inside the jeans pocket.#Body: the body of phone is glastik and it is so scratchable that means you have to buy the backcover as soon as possible. Using backcover and tempered  glass is advisable. This is not a big cons as now a days we all use back cover in all phones so don't take it as negative one.Hope you will like the review and it will help you give you idea of purchasing the phone."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",a 5 star product with reasonable price,5.0,"Here we go... long awaited mobile which at the last satisfied my overall need.Battery 5 star.. no heating at all .. tried playing YouTube for 4 hrs,  attended zoom meetings, calls .  Still left with 40 % . Last charge was done on Sumday 11 am.Tried nord , 31s two times and now closing with m51.. all others had heating problemCamera 5 starProcessor 5 starPerformance 5 star.Delivery 5 star.But challenge is getting case and scratch  guard.. really difficult.  Samsung should think of packing with scratch guard and head set..Thanks amazon"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)","Microphone issue, Samsung is fooling the customers",1.0,"Received this Phone yesterday and I was pretty content with the device until I inserted my sim and tried calling. Really disappointed with Samsung who can't even provide a proper mic inside a 25k phone. They are not even showing a replace option on Amazon now. Should have considered Poco X3. Guys, don't make the same mistake."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Totally Worthy,5.0,After using it for 2daysPros1. Latest sAMOLED+ display.2. Light weight.3. Awesome selfie camera with AI portrait.4. Awesome rear camera.5. No heating during charging or use.6. Face unlock works fast7. 7000 MaH battery is worth buying8. The 730G processor gave Samsung a better life.9. Sound is loud and clearCons1. Plastic Back. Glass back should have been used under this prize range.2. Rear mounted Fingerprint sensor. Must have given front mounted as per sAmoled+ display.Worth buying it.❤️
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Awesome but...,4.0,"This one extraordinary M series smartphone, which i got for ₹23k. Here pros and consPros:-✓ The battery ofcourse, its massive...✓ The display is above par among other FHD smartphones.✓ Decent processor. Relief from 9611✓ Boycott chingping.Cons:-× Plastic back is just ok but atleast frame should be of metal at this price.× Specs matches with galaxy A71 & A80 but still have lite version of One UI and Knox security.× Single speaker"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)","Samsung, kudos!!",4.0,"Ticks in all the right boxes1.Great 6.7inch amoled plus screen2.biggest battery ever, media consumption will be amazing3.cameras are good4.25w fast charging out of the box, well done samsung5.8gb ram Variant, 730g, ui/animations/every day usage is butter smooth6.Its a non chinese phone, your data is safe.What can be improved1.speaker, a big let down. Volume is pretty low. Although u get dolby Atmos support on the 3.5mm jack. Speaker needs to be improved a lot.2.knox and Samsung pay could have been included, nfc doesn't make sense.A no nonsense, no unnecessary fancy features. To the point phone. Go, get, it"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Great Battery life for almost 3 days,5.0,"I basically bought the mobile only for battery life while I take lot of calls and dont want to keep charging my phone. So this phone I tested for last 4 days and the battery stood for 3 days and 3rd day mid I had to charge the phone. Camera I felt is ok as I could see in full pixels as well the photos when zoomed are not able to capture full clarity images. But that is ok if one does not want to Zoom images and for budget phone you cant expect much as well. Close images are all great with back and front camera clicks. They could have provided earphones basic version with device during this pandemic situation as most of them are at home working and taking calls and use earphones which has become basic requirement. I purchased 256 additional memory card and its working great with the device for additional space. Its become my mini computer to store important documents, videos, music and applications. So I am enjoying my buy as of now with great battery life. I consciously did not buy any Chinese phones as you never know if service will be available in future once India decides to remove Chinese manufacturers slowly in years to come. Overall 5 star for Battery life which was my basic requirement."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Awesome phone ®,5.0,"In writing this review after using the mobile for 2 days. The battery life is extraordinary.It easily runs for 2 days with moderate usage.Pros1, Battery life2, Amoled Super display butter smooth3, Good processing speed for multi tasking4, Excellent camera both in day light as well as night mode.Cons1, Little heavy for handling2, 25W Charger takes more time to charge 0 to 100 % by 2Hrs 20 Mins.3, One UI feels Little heavy when compared to oxygen ui and stock Android.4, Plastic back doesn't feel that premiumOverall worth buying value for every penny.Will update after a week of usage"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",OVERALL A GOOD PHONE,4.0,"Overall a good phone. Details below:1) Fingerprint reader is excellent.2) Battery gives a nice back.. 24+ hours you'll get with frequent internet usage. Normal use will give 2 days+.3) Now, the most important thing which is very upsetting is the camera. CLOSE UP SHOTS ARE EXCELLENT!! BUT After clicking Normal image, if you zoom it, the pixel breaks with a bad image quality. But if you don't zoom, it looks fine. + inside home if you click a picture with flash, it gives a very bad quality image mostly with yellowish tone.Sometimes, little bit of heating while charging.I would have given 5 star.. but because of these 2 issues I gave 4 star.I am sure SAMSUNG can fix these issues with a very good software update. Please do it immediately specifically for the camera. I WILL RATE 5 STAR ONCE THESE ISSUES ARE FIXED.Please give an excellent software update which can fix all these issues. + you should have given a wireless headphone with this phone. Thanks."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Not a great deal,3.0,"this is samsung UI CORE 2.0 platform which means popular samsung feature like samsung pay,secure folder etc are not available. You could get  much better device at this price coz phone dont  have any special feature but basic function only. Screen is quite big and  super amoled. No headphone even at 25000 price. Phone comes with lot of crapy apps like chingari like.Over all disappointed ."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)","It's not overpriced, it is a good phone.",5.0,"Some people are criticizing this phone for being overpriced. But we are a country where unsafe cheaper cars outsell safer built slightly higher priced cars.People compare this phone with Chinese brand counterparts and overlook the fact that their data and security are compromised.For what it's worth this phone comes with the Knox security which is an additional secure hardware, do the Chinese brands offer that?Others complain about its heft. It's lighter than iPhone 11 Pro Max. And it has a bigger battery.My only expectation from this phone is that it remains as snappy over the future updates.Sense UI is a lot better, Knox allows me to have a professional profile independent of personal one. Cameras (both front and rear) and battery are excellent, charging speed is really good. Audio quality, when earphones are plugged in, because of the Dolby Atmos, is phenomenal. Display is very good. The speaker could have been a bit better.Overall, this is a workhorse priced adequately. You may put your trust in it."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Mobile is best in terms of Battery and Camera.. But hang problem is there.,2.0,"Hi all,Problem : If you play game like COD OR PUBG and suddenly you open camera for Video record of 5min and then when you again open game then when you try to open camera again it stucks.. camera will not open. I have to restart it.I was with my friends, we met just for hangouts and mera phone dheke all are impressed. we play some games in mobile clicks some pics and also record videos then after that I don't know what happen my camera is not opening. I tried a lot still same problem. Then I have to restart it. So before buying it be carefull. Samsung have it's hang issue like they just remain to make it as signature move. in all phones of samsung hang problem is there...And also Price of phone is too high.. just for 7000 Mah don't waste your money.. Thanks for reading."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)","worst phone, cheating specs, zero value for money",1.0,"1. Found broken box while recd, even made complaints but didnt listened.2. Badly heating problem while charging and playing games.3. Camera settings are very disappointing.4. Battery is not equivalent to 7000 mah, its like 4000 mah or maximum 4500.5. Network issues.6. Hanging problem even in 6 gb ram7. Stero speakers sounds are below the samsung category,  very disappointing a8. Before buying amazon was committed to deliver it to the next day while delivered by third day.9. Handsfree missing in the box and charger and its cable were just thrown in bmthe box. Their packaging was not done even. There were scrathes found on charger as well as mobile phone.10. In total amazon service is worst as well as Samsung is cheating with customer in quality. Thats why Samsung is going down day by day and will be down more if will do like this. I will never buy Samsung mobiles ever."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Phone is dead after 5 days,1.0,"Used phone for 5 days and then it switched off. Phone is being returned and then money will be refunded. If someone is returning the dead phone make sure you ask the customer care person to mention that phone is dead in the return pick up request as a note otherwise the pick up person will not pick up the phone since he is not able to verify the IMEI number of a dead phone. My phone got picked up in 3rd attempt and refund not issued yet in 10 days. Coming back to phone customer care said many people facing the same issue hence they are refunding instead of replacement. Seems to be a big build/quality issue with main parts of the phone. Camera quality is superb, battery life is ok despite having a big battery. Battery was draining fast."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Good choice under 23k.,5.0,"Have been using the phone 3 days now....no issues what so ever.Battery life is amazing.Display is top class.If you want to play games such as COD mobile, then I don't recommend this phone despite of what some youtube videos would suggest.Got it for 23k with initial sale offer."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",My M51.,5.0,"Whoah!So I have my celestial black M51 6GB + 128GB right with me. And Amazon was amazing to help me give the best to my Dad.  One word: it's just astounding.It's so sleek and slim and so light to touch.The camera is absolute bliss. It's 64Mp main camera captures shot like a pro. The various features of the camera would definitely replace the different photoshop applications available in the playstore town. The most mind-blowing feature is the single take shot. It's really fun. With one shot you get everything. I repeat everything. The slow Mo and the superslow mo is next wonder in Samsung.Next comes the battery backup. The 7000maH battery life. One entire dayof use from photos videos and ott it ran fully and got drained next day early noon. The 25W charger is just a power factory as it charges the phone in no time. It has a c to c cable meaning both ends are C type. It's unique.The fingerprint sensor is at the best position, i.e. at the side. Power button to be precise.The size is 6.9 inch and it comes properly in hand.I personally feel there are some unwanted applications which are pre-installed. But rest seems to be a good experience.So far it's a good one and my father is very happy with the new phone. And so I am happy too.And yes it's not Chinese. It's made in India.Thank you Amazon and thank you Samsung.😁"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Don't Buy this phone it is not worth 25K given the limitations.,1.0,"Don't buy this phone because of following reasons.1. Charger : you can only use Samsung charger that came it with this phone, as other C-Type USB chargers won't work.2. Multi user support: Almost all android phone provide multiple user support but this phone doesn't. This is a default feature removed by Samsung.3.  Buggy fingerprint: Fingerprint is not very reachable from both the hands because it is in side. You can only record three fingers this is a big limitation.4.  Battery charging takes lot of time.5.  Data Stealing: Even in this price point, Samsung is trying to capture as much data from you and try to market things. You can not uninstall or disable certain apps from Samsung.6. Low sound quality.7. it is bit bulky because of large battery.8. Because of fingerprint in power button, it is difficult to use button for screenshot etc."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Happy as of now (3 days use),5.0,"- Delivered Real Fast (within 2 days)- Looks good (i was worried about the plastic back and the thickness  but both seems decent and looks good)- Not that thick with the cover also.- Its not that Heavy.- Finger Sensor is amazing and fast and decently accurate- Face unlock is just fine, not fast enough and not good in low light- All cameras are impressive, amazing image.. good scope of photo editing (like on snapseed) is also there. Low light is not that great.- Video wise slow mos are good but standard camera low light performance is just average.(Both photos  and videos, dynamic range is decent)- Samsung UI is smooth enough.- Battery-power is NEXT LEVEL.Changing 20-100% didn't take more than 40 mins.- Phone external speaker is okay okay.. nothing great.Call speaker is good.Dolby on sound is good, loud too (on earphones/headphones)- Screen is amazing, content consumption is a good experience on this phone. (Really good screen)*I will update tge review after 10 days*"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Not a monster,4.0,"Very poor quality device by samsung.I think samsung should have to remove the tag of monster. This is my clear review after using it about 15 days and replacing it once and Then returning it to the amazone..Pros....1) battery optimization is zero.I don't think so it has 7000mah battery coz it has same backup as 5000mah battery phones.2) however it has Snapdragon 730G it still struggle to give smooth experience while using social media apps and playing heavy games like pubg,COD etc.3) heating issue during charging.5) cheap body material, it's build by cheap plastic so naturally it gets many scratches on back and front..6) 25k price of this phone but samsung does not provide any cover and earphone..Pros1) display quality is excellent2) camera is quite good as per price3) cool features like AOD(always on display), screen recording with external and internal sound , NFS,quick share etc.Final review- if u are Samsung love and u don't have problem with weight, quality,poor performance then go for it. But if u are concern about these then there are many mobiles in same price range which gives u better performance...Thank you..."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Too heavy to carry. Unsatisfied.,1.0,"Battery is good, but mobile is very heavy.. not handy for single hand operation.. if you use it continuously then you feel pain in your hand,I brought in first sale, how can we predict the weight without carrying phone in hand. When I ask for return the phone to Amazon executives they replied there is no return policy of this product, you can only replace.My request to Amazon, is it possible to return this mobile, then help me for return...I am not happy with this phone."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Best mobile you can get - A Monster,5.0,"Well first disclaimer - nothing is perfect in world, so is M51 (or for that matter any other phone). But M51 actually ticks all right boxes at given price. Let me give an honest and personal opinion. Before that let me share that I bought this phone for my college going son. I'm a Note user since last 3yrs, so would be a candid review.Best things :1. Battery - With more and more screen time, you need a reliable battery life. 7k battery gives you excellent juice to do more without draining soon. Charging is fast so far. No heating witnessed.2. Screen - Samsun screens are no doubt the best ones. Super Amoled used here is treat to eyes.3. Camera - truly truly marvellous. I can't just believe the camera department in M51. Sony hardware is well oiled and you get crystal crisp pictures. Amazing pic quality.4. Weight to me is not that bulky given a big screen and bigger battery you need to run that for 2 days, unplugged.Improvement areas :1. Dolby atmos is excellent in headphones but stock speaker could have been better, though not disappointing.2. There are no headphone, cover and screen guard in the box. All that are well informed earlier, so least surprises. Negligible costs and many good options available in market. BTW I use Spigen case and super awesome on M51. very very secure.All in all a very good phone, ticks all compartments right. Go for it w/o thoughts. And the best things, Non Chinese brand. Samsung has come up with one of the largest mobile plant at Noida in India. So another right tick."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Not upto the mark.,1.0,Phone is overpriced as per the features it offers and also faces so much difficulties during exchange of my old phone due to the untrained delivery staff of amazon. Also the phone doesn't look good as the design is not upto the mark even the phone is priced at 24999/- as compared to the other phone available at this price point.
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Monstrous  fast phone but not so loud,4.0,"Huge battery backup 7000mAh, 64mp Sony camera with other wide angle and selfie camera, fast snapdragon 730g makes the purchase worthy plus the introductory  card offers, although 24k is better bet for provided feature. Samsung should attempt at providing back cover plus screen protector if charging extra bucks extra along with some features of knoxx security( nfc is old)... Side mounted finger print scanner is regular type and not that fast or secure as I expected. Pride of holding an Indian assembled non Chinese phone from a leading global brand, Glad to return back to Samsung as my earlier experience of choppy display and heating  phone was horribleSound volume is not that comparable to a 25k or 27k phone, exclusive C type double ended usb is difficult  in connecting to some other set of devices( may be I'm feeling new as I upgraded from lenovo k6 after 4 years),M51 is a choice for someone not finding enough time to charge in between his day job and this phone charges in just 115 mins approx from 0-100% and about 30-35% in 30 mins . Monstrous capacity even with heavy use"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Awesome monster!,5.0,"Just got it in my hands a few hours back. The big display and battery are just amazing.  The phone is slightly thick yet very slim when you consider the monster battery. Camera looks good for day photography. Yet to use it in night conditions. First impressions??Awesome for the price!Adding to the previous review.The battery life is great n as advertised.Camera quality is very decent for the price. The fingerprint reader is okayish.Overall, very satisfied with the Monster phone!!"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Just another samsung phone.,3.0,"Pros-Side Finger print is superfast but face unlock takes a bit time.-Bezel less n punch hole display looks cool from front.-Camera clarity is nice but doesn't  reproduce natural color.- Battery seems to be working 2 days but not more than that.- Front camera is awesome.-Phone is nice but not worth 25KCons:-Major Heating  issues when using camera...a big drawback.-Display quality is just like normal Amoled...no improvements . They just name it blah blah blah....marketing strategy.- Camera focus hunting issues.- Pathetic speaker, neither bass nor clarity and not so loud. Call quality is also not upto mark.-Position of volume button is very inconvenient, it is on the upper half side which causes difficulty in single hand use.-Very bad and thin quality of type C charger cable which can not last longer than a year.-ONE UI:-So far I didn't  find camera shutter sound off button .- noticed no lag in UI but obviously not superfast, feels some stuttering while browsing in play store.- No shortcuts of clock/calendar on notification bar. By clicking  on it, clock/calendar should open, thats very handy.Thats 24 hour user review. I will update my findings accordingly."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Samsung has lot to Think...,1.0,"Buying phone at 25k, with better than this features available for 18k from Chinese Mobiles companies.. Just coz Samsung not Chinese. But is Samsung misusing Indians sentiments? Then what  when others are providing Gorilla Glass 5 front and Back.. This Samsung is giving plastic back, which easily get scratches and least bothered of phone maintainance. Atleast they could have provided back cover worth of Rs.50/- which is absense. Samsung is so harsh on customer paying 25k for his phone. This will not run for long. We don't brother buying Chinese phone if this attitude continues. Indian need to think. Chinese mobile companies manufacturing mobiles in India.. Also they are giving jobs to our people and many families are running.Why should be bothered, one who doesn't care of their customers."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Nice phone but overpriced!!!!🤔😅😀,4.0,"I bought this phone(8 gb/128 gb variant)on the very first day of the sale and i got this at 24999/-₹ instead of regular price of 26999/-₹ with HDFC Card offer.... and i think that this phone is somewhat overpriced and the 24999/-₹ should be the real price for 8gb/128gb variant..Now coming to this phone i would like to say that this phone is packed with nice features and a monstrous battery but disappoints in build quality parameter and it has full plastic body and only comes with Gorilla glass 3 protection...Samsung should have given atleast Gorilla glass 5 protection if they didn't want to give glass body but i only bought this phone as i didn't want to buy a Chinese phone and only wanted a non chinese Made in India phone so this was my only option....Now i will give a few Pros and Cons of this after using it for non stop 4 days.....Pros:1. I found that its Camera is good for casual photogaphy with good low light performance,it is the same camera which comes with M31s and i think most of the persons will like its performance..2. It is packed with 7000 mah battery and will last uptp 2 days with moderate use (not heavy gaming)....3. Samumg One UI is awesome with some preloaded application and it also comes with knox security which gives hassle free experience and peace of mind and it is specially optimised for this to work with Snapdragon 730g(although it is cut down variant of One UI which samsung only gives in its flagship phones and A series)..4. Now for the very first time after 2-3 years samsung fixed a Snapdragon processor in its phone and earlier it was giving same old exynos 9611 in most of its phones....it comes with a Snapdragon 730g processor with an antutu score of approx 270k and geekbench score of approx 1700 and performance wise it is very good and one can easily play pubg in ultra settings with 35-40 fps and with 8 gb ram it works blazingly fast and makes multi tasking easier....5.It comes with a 6.7"" AMOLED plus infinity-O full HD display and only downside is that it doesn't comes with Gorilla glass 5 protection and is only 60hz display other competitors give 90hz display with Gorilla glass 5 at the same price...Cons:1. It is made up of only plastic and is susceptible to damage if handled roughly and the side of the phone and even buttons are fully plastic atleast they should have given aluminium finish on buttons and on its sides..2.It has a toned down version of One UI so if someone wants to enjoy its full features then he has to look for A series...and this phone also comes with some bloatwares and also automatically starts downloading recommended application from galaxy store without user permission as soon as it connects internet....3.I think it is priced 1500-2000/-₹ over its real price and which gives chinese phones an edge over it in terms of pricing..4.The phone only comes with an adapter only 25 watts and a type c to c charging cable...i think samsung has tried to cut the cost wherever possible..i think it could have been better if samsung supplied this phone with a back cover and pre applied screen guard with atleast 30 watt charging adapter...Vivo,realme,Oppo etc.all are giving the things that i have mentioned above at the price less than this phone...5.A 90 hz display with Gorilla glass 5 protection could have been better fit for this phone so one should buy a rugged back cover and a decent tempered glass to avoid any damage.....Now i have to say that it is a good phone but it is overpriced and most the of the persons will prefer realme,oppo,vivo etc. But if anyone wants a non chinese phone with a good better User experience then they should definitely look at this phone...."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Worst delivery,1.0,"Your browser does not support HTML5 video.


   The delivery is in very bad condition there are no protection provide by amazon of my smasung m51 ,carelessness work by amzon that not expected,Worst delivery by Amzon otherwise phone is good ,a good phone you can go throught it , a super deal for samsung lover."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Dead within 10 days,2.0,"Purchased the phone on Sept 20th. On Sept 29th, the phone died. It would not switch on again.I have been after Samsung customer support ever since. Finally today at the service centre, after checking software and hardware, they concluded that there is some problem with the motherboard.I have given the phone at the service centre. Hope to either get it fixed, or get a replacement soon. They told me it could take upto 10 days."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Best mobile of 2020!,5.0,"More than 2 days and still having 40% charge left, outstanding camera, awesome s-amoled display, perfect performance optimizations, nice user experience along with Samsung's brand value and security. Can't say about gaming as I am not a gamer. Value for money. At last I got rid of Chinese brand again! Thanks Samsung and also thanks Amazon for 1 day delivery."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",So Far So Good!! Initial Impressions,5.0,Ok here we go! First review for the meanest monster!I think I was the first who got this delivered from Amazon!So below are my initial impressions:1. Screen - Massive. Simply massive! Great colors and that slight curve edges feel premium.2. Build - Nothing cheap here. Feels sturdy and has good weight distribution. But definitely not for small hands.3. UI - Easy to browse and navigate yet feature rich. Goodness of one UI4. Performance - Already installed around 100 apps. No lag noticed till date. No slowness at all. And I didn't miss 90hz refresh rate!5. Camera - Not much testing with the cam yet. But the selfie cam seems quite interesting. Has great details.6. Battery - Its just 2days but I can see the enormous potential here. Got awesome 9+ hours of SOT on first charge despite all that app download n sync with accounts.7. Network - No issues here. Better internet speed and coverage than my last phone for sure. Call connectivity feels good till nowWill update further by the end of this week.Do comment your questions here if any.
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Amazon please return my product it is not working,1.0,I bought this phone after lot of researchBut it disheartened me lot.After 10days of normal use it is not starting and charging. Also I got overheating issue right from day one.I never thought of this situation. Also it is not returnable after 7days.Please don't buy they launched without quality check. It failed on my expectations.
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",A good prodct to buy..,4.0,"Finally after a long time a good product in budget section from Samsung and happy to see the phone has Snapdragon processor.Pros: Awesome screen , Slim Phone, Awesome battery but its looking like 6000 mah not as 7000 mah ,Fast Charging, reverse charging option,Always on Display option, Cameras as good.Speaker is Good.Cons: Sometimes phone gets heated during charge and heavy usage, Side finger print sensors size is small but it works well.Price is little bit high as compared to other phone but its a brand not an chinese company.Overall a good product to buy."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)","Good for the cost, Non Chinese. Branded..!!",4.0,"Your browser does not support HTML5 video.


   Highlights:Processor: SD 730G, Ram: 6GB, RoM: 128GBDisplay : super Amoled 6.7"", full HD screen, Punch holeCamera : 64MP(main), 12MP (wide angle), 5MP(macro), 5MP(portrait) and front 32MP, EIS stabilization onlyPros:Worth the cost feature wise, good camera, good display, great battery (in fact beast)...!!Con's:Big in hand, side finger print is not much responsive, back panel is fingerprint magnet & plastic doest look good/ premium.Not 90hz screen, (no 5G) .!₹2k extra only for 2GB Ram is not justified.!Will update after days of usage..!!"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Waste of money,2.0,"They claim to be the first 7000mah BATTERY LIFE, but after testing for 2 days it's like another 4000mah battery. May be it drains faster due to the bigger screen. IT'S NEITHER A MONSTER NOR A BEAST. IT'S JUST ANOTHER PHONE WITH BASIC BATTERY LIFE. NOT WORTH THE MONEY. I WILL RECOMMEND NOT TO GO FOR IT."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Defective product received,1.0,The one I got has its back cover coming out from one side. I have placed an order for return. Looking forward to resolve the issue as soon as possible.
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Just ok,3.0,"It is a jusk ok phone worthy for 20k but not ok for 23k.I am using it for 25 days now. My hands are paining  trying to hold the m51 for some 15-20 minutes.Instagram hanged on the 3rd day itself. But now everything is working smooth.Camera is not good for indoor/just ok.Outdoor photos are excellent.Battery life doesn't look like the phone has a 7000mah battery. Max screen on time :14 hrs.Adaptive brightness is bad.Slight glitches while scrolling jn dark mode.I am very unhappy as they slashed the price within a month. I guess the exchange value of the phone will be max. 6000/- after 1 or 1.5 year.Hope samsung doesn't rush in making useless, unworthy phones and make quality budget phones (3 or 4 in a year)."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Don't buy,1.0,"Poor camera quality, back camera pathetic and also no return policy which is more bad.Battery life is not so good as anticipated and projected, slower than A71 hand set.I will not recommend this product."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Monster for entertainment,5.0,I have used redmi k20 previously. But the super AmoLED display in this m51 was awesome. Atlast my wish was fullfilled to experience the Samsung's display. That's all because of the Snapdragon 730. If they have choosen Exynos processor again I would have not taken this mobile. And the fingerprint scanner was superfast. It has an super touch response. Just with a small touch phone unlocks immediately. No delays. If you want an mobile for entertainment this was the right choice with big screen. Audio was good. I'm using boat airdopes 441 pro with this mobile. sound effects and quality was awesome.
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Real Monster...must buy.no second thought,5.0,"Amzon delivered in 24hrs insipite of heavy rain..Big thank you to ur service.Extremely happy with the product..its real monster battery.superb camera,3.5mm phone jack (just hate bluetooth On which drains the battery) and excellent build quality. May be u feel 2500- 3500 higher on price Samsung is piece of mind..no second thought. I dont see any need to buy a high end phone when u get all features for this price.Dont worry for 5g...it will take its sweet time 3-4 yrs...We all know 4g is still not stable across till date even after 1yrlaunch.As advt this phone has all good features and all to be very satisfactory...with best performance...may be snapdragon chip got the difference...only concern is still trying to find a good cover for the phone...hope samsung releases both at launch.date...just hate to buy cheap sinese covers for the beautiful phone.No second thought ..u can blindly buy this model in 2020.I'm samsung customer from Galaxy S2 model ..truly insipred the way they have revotionalized...Would be more happy if they can  bring competitve price for all on future models...good luck..stay safe!!"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Got a manufacturing defect,2.0,"Manufacturing defect product got delivered and got exposed exactly end of first monthBought M51 on the first day of launch. Exactly one month later the phone wasn't getting charged. After several followups, the Samsung service center confirmed that is the manufacturing defect and warranty will be covered.But it will take 10 days and they don't even have a spare mobile for us to use. I bought a new mobile again to take online classes until I get my mobile back. Samsung should have replaced me with an new mobile as it was identified as a manufacturing defect."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Samsung M51.,5.0,Its really mean monster. M51 gives me 2 days and 2 nights 🌙 of battery backup because of 7000mah monster battery. It's just 2 days and I have already explored many features of this phone. Big giantic screen and true color captures. Samsung has been known for display and its living upto the expectation.Just small suggestion is to give us phone cover and screen guard as most service providers are giving it.
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Monster mobile.,5.0,"Product is quite superb from Samsung, amazing feature of the phone is the battery,  Lasts me for 3 whole days (with above average usage). Processor is MUCH faster than Exynos. No lags at all. Gaming is superb no lags at all. Camera quality is brilliant.Reverse charging Mechanism works great. Selfies are very good. The phone looks like a note series of samsung, very premium with celestial black color, weight is reasonable. One UI 2.1 is superb, much much better compared to old touchwiz UI of samsung. All the bloatware apps can be easily removed. Much better than china phones."
